Date,Open,High,Low,Close,Volume
2024-07-05,4.544000148773193,4.679999828338623,4.544000148773193,4.6585001945495605,495.0
2024-07-08,4.609000205993652,4.667500019073486,4.607500076293945,4.622000217437744,561.0
2024-07-09,4.616499900817871,4.646999835968018,4.559000015258789,4.578000068664551,663.0
2024-07-10,4.58050012588501,4.645999908447266,4.5625,4.607500076293945,727.0
2024-07-11,4.600500106811523,4.611000061035156,4.505499839782715,4.508500099182129,979.0
2024-07-12,4.519499778747559,4.598499774932861,4.489999771118164,4.598499774932861,608.0
2024-07-15,4.570000171661377,4.573500156402588,4.510000228881836,4.52899980545044,443.0
2024-07-16,4.511499881744385,4.513500213623047,4.429999828338623,4.443999767303467,782.0
2024-07-17,4.42549991607666,4.427499771118164,4.39300012588501,4.39900016784668,483.0
2024-07-18,4.398499965667725,4.398499965667725,4.265999794006348,4.265999794006348,437.0
2024-07-19,4.251999855041504,4.261000156402588,4.2179999351501465,4.218999862670898,302.0
2024-07-22,4.218999862670898,4.2210001945495605,4.147500038146973,4.180500030517578,483.0
2024-07-23,4.145500183105469,4.14900016784668,4.13700008392334,4.145999908447266,503.0
2024-07-24,4.132999897003174,4.138000011444092,4.098999977111816,4.098999977111816,596.0
2024-07-25,4.060500144958496,4.132500171661377,4.060500144958496,4.112500190734863,516.0
2024-07-26,4.112500190734863,4.126999855041504,4.0879998207092285,4.104499816894531,386.0
2024-07-29,4.065000057220459,4.065000057220459,4.049499988555908,4.061999797821045,863.0
2024-07-30,4.060999870300293,4.076000213623047,4.026500225067139,4.063000202178955,1667.0
2024-07-31,4.076499938964844,4.178999900817871,4.069499969482422,4.159999847412109,637.0
2024-08-01,4.111000061035156,4.111000061035156,4.05049991607666,4.066500186920166,880.0
2024-08-02,4.107500076293945,4.110000133514404,4.084000110626221,4.084000110626221,421.0
2024-08-05,4.099999904632568,4.099999904632568,3.9260001182556152,3.983999967575073,585.0
2024-08-06,3.950000047683716,4.011499881744385,3.950000047683716,4.011499881744385,449.0
2024-08-07,3.9684998989105225,3.9684998989105225,3.927999973297119,3.9375,397.0
2024-08-08,3.9175000190734863,3.9614999294281006,3.9175000190734863,3.944999933242798,408.0
2024-08-09,3.9660000801086426,4.013999938964844,3.9660000801086426,3.9800000190734863,343.0
2024-08-12,4.019999980926514,4.071000099182129,4.019499778747559,4.054999828338623,399.0
2024-08-13,4.035999774932861,4.035999774932861,4.035999774932861,4.035999774932861,241.0
2024-08-14,4.05049991607666,4.052000045776367,4.025000095367432,4.025000095367432,190.0
2024-08-15,4.028500080108643,4.144000053405762,4.028500080108643,4.138999938964844,335.0
2024-08-16,4.0945000648498535,4.127500057220459,4.0945000648498535,4.127500057220459,286.0
2024-08-19,4.165999889373779,4.16949987411499,4.164500236511231,4.166500091552734,237.0
2024-08-20,4.17549991607666,4.190999984741211,4.138999938964844,4.149499893188477,326.0
2024-08-21,4.173999786376953,4.184500217437744,4.173999786376953,4.18149995803833,299.0
2024-08-22,4.197999954223633,4.197999954223633,4.138999938964844,4.140999794006348,301.0
2024-08-23,4.193999767303467,4.204500198364258,4.193999767303467,4.194499969482422,301.0
2024-08-26,4.19950008392334,4.214499950408936,4.19950008392334,4.21150016784668,346.0
2024-08-27,4.243500232696533,4.24399995803833,4.230500221252441,4.230500221252441,256.0
2024-08-28,4.21999979019165,4.21999979019165,4.144999980926514,4.144999980926514,24167.0
2024-08-29,4.144999980926514,4.177999973297119,4.104499816894531,4.147500038146973,6135.0
2024-08-30,4.180500030517578,4.196000099182129,4.142499923706055,4.144999980926514,1365.0
2024-09-02,4.180500030517578,4.196000099182129,4.142499923706055,4.144999980926514,1365.0
2024-09-03,4.14900016784668,4.1545000076293945,3.993000030517578,4.0320000648498535,1114.0
2024-09-04,4.031000137329102,4.043000221252441,3.990000009536743,4.019499778747559,944.0
2024-09-05,4.026999950408936,4.103499889373779,3.982000112533569,4.077499866485596,543.0
2024-09-06,4.078999996185303,4.113999843597412,4.004499912261963,4.014500141143799,679.0
2024-09-09,4.046000003814697,4.0960001945495605,4.046000003814697,4.084499835968018,679.0
2024-09-10,4.079999923706055,4.079999923706055,4.0329999923706055,4.040500164031982,674.0
2024-09-11,4.058000087738037,4.103000164031982,4.058000087738037,4.083000183105469,550.0
2024-09-12,4.111999988555908,4.166500091552734,4.111999988555908,4.132999897003174,749.0
2024-09-13,4.148499965667725,4.184000015258789,4.148499965667725,4.175000190734863,509.0
2024-09-16,4.199999809265137,4.247000217437744,4.199999809265137,4.2129998207092285,539.0
2024-09-17,4.223999977111816,4.232999801635742,4.19350004196167,4.213500022888184,463.0
2024-09-18,4.188499927520752,4.269999980926514,4.188499927520752,4.23799991607666,311.0
2024-09-19,4.300000190734863,4.310500144958496,4.269499778747559,4.285999774932861,566.0
2024-09-20,4.316999912261963,4.317999839782715,4.261000156402588,4.281499862670898,276.0
2024-09-23,4.249499797821045,4.297500133514404,4.248000144958496,4.289000034332275,755.0
2024-09-24,4.300000190734863,4.429500102996826,4.300000190734863,4.429500102996826,431.0
2024-09-25,4.453000068664551,4.453000068664551,4.423999786376953,4.427999973297119,563.0
2024-09-26,4.478499889373779,4.580999851226807,4.478499889373779,4.580999851226807,1237.0
2024-09-27,4.566999912261963,4.589499950408936,4.520999908447266,4.540999889373779,1128.0
2024-09-30,4.610000133514404,4.610000133514404,4.465000152587891,4.495999813079834,416.0
2024-10-01,4.51200008392334,4.538000106811523,4.511000156402588,4.5355000495910645,748.0
2024-10-02,4.576499938964844,4.605500221252441,4.56850004196167,4.5960001945495605,469.0
2024-10-03,4.611000061035156,4.611000061035156,4.475500106811523,4.501999855041504,407.0
2024-10-04,4.504499912261963,4.551000118255615,4.504499912261963,4.522500038146973,440.0
2024-10-07,4.513999938964844,4.519000053405762,4.495500087738037,4.519000053405762,413.0
2024-10-08,4.427999973297119,4.433000087738037,4.406499862670898,4.412000179290772,504.0
2024-10-09,4.390500068664551,4.390500068664551,4.355000019073486,4.355000019073486,425.0
2024-10-10,4.376999855041504,4.402500152587891,4.376999855041504,4.385000228881836,259.0
2024-10-11,4.4054999351501465,4.451499938964844,4.4054999351501465,4.451499938964844,336.0
2024-10-14,4.349999904632568,4.39900016784668,4.34499979019165,4.363500118255615,398.0
2024-10-15,4.364500045776367,4.364500045776367,4.293000221252441,4.30049991607666,614.0
2024-10-16,4.318999767303467,4.3354997634887695,4.314000129699707,4.331500053405762,430.0
2024-10-17,4.34499979019165,4.34499979019165,4.284999847412109,4.286499977111816,345.0
2024-10-18,4.352000236511231,4.370999813079834,4.333000183105469,4.3460001945495605,406.0
2024-10-21,4.351500034332275,4.351500034332275,4.318999767303467,4.322999954223633,425.0
2024-10-22,4.367000102996826,4.367000102996826,4.3480000495910645,4.3480000495910645,378.0
2024-10-23,4.320000171661377,4.320000171661377,4.28000020980835,4.304500102996826,474.0
2024-10-24,4.367000102996826,4.367000102996826,4.293000221252441,4.319499969482422,556.0
2024-10-25,4.305500030517578,4.339499950408936,4.305500030517578,4.339499950408936,386.0
2024-10-28,4.333000183105469,4.33650016784668,4.329999923706055,4.331999778747559,611.0
2024-10-29,4.324999809265137,4.3480000495910645,4.324999809265137,4.332499980926514,1134.0
2024-10-30,4.339499950408936,4.35699987411499,4.3125,4.327499866485596,936.0
2024-10-31,4.332499980926514,4.340000152587891,4.302499771118164,4.313499927520752,1249.0
2024-11-01,4.355000019073486,4.355000019073486,4.329999923706055,4.347499847412109,695.0
2024-11-04,4.370999813079834,4.415999889373779,4.370999813079834,4.4070000648498535,471.0
2024-11-05,4.39900016784668,4.458000183105469,4.39900016784668,4.450500011444092,585.0
2024-11-06,4.27400016784668,4.27400016784668,4.207499980926514,4.222499847412109,732.0
2024-11-07,4.224500179290772,4.411499977111816,4.224500179290772,4.409999847412109,394.0
2024-11-08,4.388500213623047,4.388500213623047,4.2754998207092285,4.286499977111816,473.0
2024-11-11,4.306000232696533,4.306000232696533,4.210999965667725,4.210999965667725,565.0
2024-11-12,4.165500164031982,4.165500164031982,4.117499828338623,4.119500160217285,542.0
2024-11-13,4.113999843597412,4.113999843597412,4.061500072479248,4.065999984741211,645.0
2024-11-14,4.061500072479248,4.072999954223633,4.058000087738037,4.072999954223633,451.0
2024-11-15,4.124000072479248,4.125500202178955,4.048500061035156,4.051000118255615,349.0
2024-11-18,4.063000202178955,4.116000175476074,4.063000202178955,4.107999801635742,371.0
2024-11-19,4.098499774932861,4.160999774932861,4.09499979019165,4.130000114440918,362.0
2024-11-20,4.144499778747559,4.145999908447266,4.130000114440918,4.143499851226807,437.0
2024-11-21,4.115499973297119,4.124000072479248,4.099999904632568,4.11299991607666,600.0
2024-11-22,4.077000141143799,4.083499908447266,4.068999767303467,4.073999881744385,514.0
2024-11-25,4.103000164031982,4.103000164031982,4.089000225067139,4.09149980545044,335.0
2024-11-26,4.039500236511231,4.039500236511231,4.036499977111816,4.039000034332275,37274.0
2024-11-27,4.059000015258789,4.098999977111816,4.052000045776367,4.066999912261963,11425.0
2024-11-28,4.059000015258789,4.098999977111816,4.052000045776367,4.066999912261963,11425.0
2024-11-29,4.078000068664551,4.099999904632568,4.052999973297119,4.08050012588501,1274.0
2024-12-02,4.072500228881836,4.091000080108643,4.0320000648498535,4.075500011444092,1564.0
2024-12-03,4.09499979019165,4.204999923706055,4.065000057220459,4.145999908447266,1863.0
2024-12-04,4.138000011444092,4.1554999351501465,4.124499797821045,4.142000198364258,1579.0
2024-12-05,4.145500183105469,4.146999835968018,4.115499973297119,4.135000228881836,713.0
2024-12-06,4.138000011444092,4.190000057220459,4.136000156402588,4.138500213623047,514.0
2024-12-09,4.140999794006348,4.236000061035156,4.129499912261963,4.223499774932861,867.0
2024-12-10,4.204999923706055,4.227499961853027,4.194499969482422,4.223499774932861,1242.0
2024-12-11,4.2210001945495605,4.258500099182129,4.184500217437744,4.214000225067139,1029.0
2024-12-12,4.2804999351501465,4.2804999351501465,4.170000076293945,4.195000171661377,761.0
2024-12-13,4.178500175476074,4.178999900817871,4.139500141143799,4.14900016784668,608.0
2024-12-16,4.132500171661377,4.170499801635742,4.132500171661377,4.143499851226807,913.0
2024-12-17,4.139500141143799,4.139500141143799,4.083499908447266,4.09149980545044,1362.0
2024-12-18,4.0920000076293945,4.106500148773193,4.038000106811523,4.099999904632568,1164.0
2024-12-19,4.034999847412109,4.05049991607666,4.019999980926514,4.020500183105469,846.0
2024-12-20,4.0320000648498535,4.044000148773193,4.027500152587891,4.040999889373779,836.0
2024-12-23,4.031499862670898,4.031499862670898,4.019999980926514,4.0229997634887695,900.0
2024-12-24,4.052499771118164,4.052499771118164,4.043000221252441,4.049499988555908,397.0
2024-12-25,4.052499771118164,4.052499771118164,4.043000221252441,4.049499988555908,397.0
2024-12-26,4.072999954223633,4.077499866485596,4.06850004196167,4.072000026702881,362.0
2024-12-27,4.061500072479248,4.0625,4.058000087738037,4.0625,805.0
2024-12-30,4.090000152587891,4.090000152587891,4.0335001945495605,4.045499801635742,1066.0
2024-12-31,4.047500133514404,4.052999973297119,3.9795000553131104,3.986000061035156,708.0
2025-01-01,4.047500133514404,4.052999973297119,3.9795000553131104,3.986000061035156,708.0
2025-01-02,3.992500066757202,4.0,3.974499940872192,3.9885001182556152,764.0
2025-01-03,4.033999919891357,4.041999816894531,4.0335001945495605,4.039500236511231,505.0
2025-01-06,4.114999771118164,4.162000179290772,4.114999771118164,4.126999855041504,485.0
2025-01-07,4.161499977111816,4.162000179290772,4.138999938964844,4.1605000495910645,814.0
2025-01-08,4.190000057220459,4.236999988555908,4.190000057220459,4.227499961853027,441.0
2025-01-09,4.284999847412109,4.284999847412109,4.269000053405762,4.2795000076293945,281.0
2025-01-10,4.314000129699707,4.314000129699707,4.274499893188477,4.274499893188477,298.0
2025-01-13,4.289999961853027,4.295499801635742,4.289999961853027,4.295499801635742,231.0
2025-01-14,4.324999809265137,4.324999809265137,4.292500019073486,4.310500144958496,452.0
2025-01-15,4.340000152587891,4.366000175476074,4.340000152587891,4.359499931335449,298.0
2025-01-16,4.400000095367432,4.412000179290772,4.3979997634887695,4.4105000495910645,200.0
2025-01-17,4.349500179290772,4.352000236511231,4.329999923706055,4.337500095367432,288.0
2025-01-20,4.349500179290772,4.352000236511231,4.329999923706055,4.337500095367432,288.0
2025-01-21,4.309999942779541,4.310999870300293,4.271500110626221,4.310999870300293,493.0
2025-01-22,4.269999980926514,4.271500110626221,4.258500099182129,4.271500110626221,445.0
2025-01-23,4.25,4.299499988555908,4.229499816894531,4.299499988555908,488.0
2025-01-24,4.339000225067139,4.339000225067139,4.2804999351501465,4.289999961853027,476.0
2025-01-27,4.235000133514404,4.235000133514404,4.202000141143799,4.203499794006348,710.0
2025-01-28,4.235000133514404,4.246500015258789,4.21999979019165,4.2204999923706055,435.0
2025-01-29,4.256499767303467,4.257999897003174,4.256499767303467,4.257500171661377,1145.0
2025-01-30,4.255000114440918,4.313499927520752,4.255000114440918,4.288000106811523,1598.0
2025-01-31,4.2754998207092285,4.276000022888184,4.247000217437744,4.26200008392334,872.0
2025-02-03,4.253499984741211,4.308499813079834,4.253499984741211,4.294000148773193,597.0
2025-02-04,4.324999809265137,4.35099983215332,4.324999809265137,4.34250020980835,567.0
2025-02-05,4.386000156402588,4.435999870300293,4.386000156402588,4.434500217437744,602.0
2025-02-06,4.488500118255615,4.492000102996826,4.435500144958496,4.453499794006348,586.0
2025-02-07,4.536499977111816,4.589000225067139,4.536499977111816,4.581500053405762,342.0
2025-02-10,4.682499885559082,4.703000068664551,4.674499988555908,4.700500011444092,495.0
2025-02-11,4.556000232696533,4.5945000648498535,4.546999931335449,4.5945000648498535,390.0
2025-02-12,4.697999954223633,4.697999954223633,4.692500114440918,4.697999954223633,281.0
2025-02-13,4.765999794006348,4.769999980926514,4.763999938964844,4.769000053405762,358.0
2025-02-14,4.656499862670898,4.656499862670898,4.656499862670898,4.656499862670898,636.0
2025-02-17,4.656499862670898,4.656499862670898,4.656499862670898,4.656499862670898,636.0
2025-02-18,4.590000152587891,4.593999862670898,4.550000190734863,4.585000038146973,683.0
2025-02-19,4.557000160217285,4.557000160217285,4.557000160217285,4.557000160217285,569.0
2025-02-20,4.545000076293945,4.607999801635742,4.545000076293945,4.607999801635742,663.0
2025-02-21,4.534999847412109,4.575500011444092,4.534999847412109,4.559999942779541,767.0
2025-02-24,4.52899980545044,4.5355000495910645,4.515999794006348,4.517000198364258,561.0
2025-02-25,4.505499839782715,4.554999828338623,4.486000061035156,4.486000061035156,488.0
2025-02-26,4.541999816894531,4.541999816894531,4.541999816894531,4.541999816894531,17252.0
2025-02-27,4.537499904632568,4.620999813079834,4.504000186920166,4.579999923706055,6735.0
2025-02-28,4.556000232696533,4.55649995803833,4.479499816894531,4.514500141143799,2731.0
2025-03-03,4.54449987411499,4.616000175476074,4.507999897003174,4.576499938964844,1408.0
2025-03-04,4.565999984741211,4.566999912261963,4.5,4.527500152587891,1394.0
2025-03-05,4.534999847412109,4.789999961853027,4.534999847412109,4.766499996185303,819.0
2025-03-06,4.781499862670898,4.802499771118164,4.722499847412109,4.77899980545044,1108.0
2025-03-07,4.751999855041504,4.75600004196167,4.6570000648498535,4.683000087738037,903.0
2025-03-10,4.6570000648498535,4.68149995803833,4.607500076293945,4.639500141143799,821.0
2025-03-11,4.619500160217285,4.774499893188477,4.599999904632568,4.739999771118164,756.0
2025-03-12,4.765500068664551,4.868500232696533,4.765500068664551,4.821000099182129,649.0
2025-03-13,4.814499855041504,4.902500152587891,4.7754998207092285,4.898499965667725,776.0
2025-03-14,4.895500183105469,4.924499988555908,4.847499847412109,4.869500160217285,394.0
2025-03-17,4.855000019073486,4.954999923706055,4.855000019073486,4.933499813079834,528.0
2025-03-18,4.948999881744385,4.99399995803833,4.943999767303467,4.993000030517578,424.0
2025-03-19,5.002999782562256,5.096499919891357,5.002999782562256,5.076000213623047,459.0
2025-03-20,5.098499774932861,5.105999946594238,5.048500061035156,5.085000038146973,578.0
2025-03-21,5.081999778747559,5.087500095367432,5.017000198364258,5.087500095367432,598.0
2025-03-24,5.102499961853027,5.15749979019165,5.048999786376953,5.064000129699707,799.0
2025-03-25,5.071499824523926,5.188499927520752,5.071499824523926,5.183000087738037,419.0
